횡단보도_ID,읍면동명,위도,경도
39625,장안동,37.5679539795902,127.07255379907872
43663,이문동,37.60314777767854,127.06207015805977
42606,제기동,37.58284199949725,127.03571851096011
50260,용두동,37.57805015726385,127.03832283711147
42994,장안동,37.566071233362955,127.06946564877963
44072,장안동,37.577857655256565,127.07427143315894
44690,휘경동,37.59380875745187,127.06841720854666
43338,전농동,37.57930513256158,127.04248507648403
46968,장안동,37.56593024621533,127.06791588989472
47373,용두동,37.57380140907168,127.03085276469727
47738,회기동,37.59163933000333,127.05230563930053
48260,장안동,37.57290535208938,127.06648171129963
50828,답십리동,37.5661577782202,127.0556839881537
49199,제기동,37.57812723111354,127.03519384705676
48816,신설동,37.573932759752935,127.02717169862673
53129,전농동,37.577396393526946,127.058104889189
51713,용두동,37.573538838228586,127.04022972342267
54305,휘경동,37.59458993613595,127.0647177469341
52740,이문동,37.59354169754144,127.05831758873835
54712,제기동,37.58654982740956,127.03713770947725
54412,이문동,37.59539893434135,127.06258291436365
60172,장안동,37.565024842875694,127.07225914868523
55632,휘경동,37.590872149124216,127.06718792133427
57111,전농동,37.575576386840225,127.05152386135721
58322,제기동,37.58314088321532,127.03861732676242
58791,휘경동,37.590056634503995,127.05760019997304
13897,답십리동,37.57275910609526,127.0660905450545
26551,용두동,37.57814797468643,127.03267185869521
61028,장안동,37.564871283376505,127.07048275136708
64766,장안동,37.57998825223919,127.07609808349706
64498,답십리동,37.575654213815966,127.06163482772891
25377,용두동,37.572724923867526,127.03780543539372
57765,청량리동,37.586586959561444,127.04764624375707
71379,답십리동,37.572715861126625,127.05743559515331
70220,신설동,37.571117973752195,127.02672214396526
20185,장안동,37.56436340764954,127.05953579824744
18621,신설동,37.57623283715559,127.0254910353486
72240,전농동,37.576790446422336,127.04599094577334
62528,제기동,37.58285216081475,127.0361685560738
67967,이문동,37.59644520634382,127.06030150004798
65414,이문동,37.60496037913511,127.06697909942145
73075,회기동,37.58841805913391,127.05365438561569
67148,휘경동,37.59172901550643,127.0675108033696
64960,제기동,37.58676027921763,127.0383172368982
66783,전농동,37.57843499347112,127.05721713777424
19260,신설동,37.57587994679225,127.02346315499025
78552,장안동,37.572019509668536,127.07445540095613
78512,용두동,37.574050903369866,127.03068034855416
31185,회기동,37.5917574046857,127.05232534462816
81259,답십리동,37.57289384100373,127.05850533354234
88218,이문동,37.59919873376839,127.06751899023487
74356,청량리동,37.58584951177767,127.05165891309112
30989,이문동,37.597301689941894,127.06785139897968
74239,답십리동,37.565521916712996,127.05493745492277
74263,제기동,37.58276671394587,127.03860419301392
79794,장안동,37.5719848791271,127.0767153037123
25025,장안동,37.57299303353434,127.0719541046648
79288,장안동,37.56131593377048,127.07094177007795
23376,휘경동,37.5909307479547,127.0679467407192
80829,제기동,37.58641696070178,127.03844071985887
23972,신설동,37.5745480458647,127.02562578427106
80124,청량리동,37.583155578879065,127.04403365535661
81531,신설동,37.57410563119738,127.02678790616173
75389,청량리동,37.58672573120427,127.0433320543843
81374,장안동,37.564964129244075,127.0704780470476
81949,용두동,37.574000523276965,127.03080540413636
82544,청량리동,37.582533858393035,127.0479614196184
24847,청량리동,37.59126494043817,127.04251200632528
84601,답십리동,37.565126990126416,127.05686419163585
84781,용두동,37.57388724046475,127.03080823278924
83584,장안동,37.57929399479387,127.07380846352585
83767,휘경동,37.59146462845345,127.0672673615613
36307,휘경동,37.59012756525658,127.0621384819326
86241,장안동,37.572150986438814,127.07463523466843
34790,장안동,37.57927685873031,127.07376387607201
89720,장안동,37.572115842337034,127.0719313025235
96489,제기동,37.578739473229014,127.04034682234362
89703,장안동,37.56608724865575,127.06750059325822
90178,제기동,37.582680248308364,127.03009471872218
28037,제기동,37.578247730876804,127.03520303729358
91962,용두동,37.57632793363533,127.03498648391758
91457,답십리동,37.57290684520564,127.0576571379263
34475,휘경동,37.59016766279627,127.05605273555103
28343,답십리동,37.57112267070684,127.04974349261525
93726,장안동,37.56812291113919,127.07505529098825
28352,전농동,37.574531795088134,127.05337285119339
94327,전농동,37.57350520227353,127.05199355962404
96168,전농동,37.5751069082328,127.04682376419409
96846,이문동,37.596536717689816,127.0603590973599
97505,장안동,37.56829457447483,127.07501808707592
94200,용두동,37.57411632634221,127.03787370880414
94210,전농동,37.577232183860396,127.0576072772475
95961,전농동,37.57511588228783,127.05245415678033
97219,이문동,37.60057325767531,127.06744534110163
98856,장안동,37.57414254915252,127.07191429301058
99546,용두동,37.57416686464472,127.03502140955088
99479,장안동,37.563826111434054,127.06618173240516
100868,청량리동,37.59134511467001,127.04230066703947
102035,이문동,37.59525865454722,127.06820857830242
45061,장안동,37.578912362666266,127.07241294759449
100653,답십리동,37.57281438715618,127.06335333651168
103002,전농동,37.57748329769977,127.052371425771
104289,제기동,37.58642772854421,127.03697119469834
39195,장안동,37.56092509650399,127.07010195399005
102343,답십리동,37.57110100950392,127.0495537147549
103022,장안동,37.5713719157763,127.0743613117869
102276,전농동,37.575353596419056,127.04509869789553
106580,용두동,37.57679880245411,127.03497429316046
105515,답십리동,37.56454335763098,127.05698305843322
104961,제기동,37.57837696604429,127.03837146429777
105820,전농동,37.5758546934888,127.05094610026885
106912,장안동,37.57173535966611,127.07682286880208
107753,용두동,37.57425815518735,127.03805923910544
685,장안동,37.56183197109204,127.06449056132698
108112,신설동,37.5780545520636,127.02602595765921
32237,장안동,37.57338149945239,127.07395214316081
110558,휘경동,37.58999716536981,127.05605835984488
111136,장안동,37.565462465728125,127.06129216365422
103396,용두동,37.578045487471144,127.034934091302
116003,이문동,37.6044275605449,127.06205120024985
113403,용두동,37.57777672432684,127.03029081444139
118010,휘경동,37.58473041244804,127.0677862398918
128838,전농동,37.573726680275,127.04599553099469
121096,전농동,37.57762129046456,127.05748968328304
137695,전농동,37.57663942338638,127.04594053296643
137765,장안동,37.576897591581414,127.07431504868654
134970,휘경동,37.59092680744037,127.06765387707804
131079,용두동,37.57714219003381,127.02814332479919
126747,장안동,37.57872742880032,127.07221056551006
125813,청량리동,37.59131674440502,127.04163629915868
125817,제기동,37.582976032272825,127.03885304583125
126392,장안동,37.572820623122894,127.07477021676058
4051,신설동,37.57579298137692,127.02347031612796
5889,신설동,37.57108361942238,127.026838577452
5943,답십리동,37.57475438394901,127.04408909033236
6491,장안동,37.57882482823209,127.0719863703778
6534,장안동,37.57233803038084,127.07193987287005
133268,휘경동,37.58853596489978,127.06849146839676
133512,휘경동,37.59032866509219,127.06255547450394
6879,장안동,37.57850414771303,127.06837007020997
135776,전농동,37.576048393682235,127.05510620126802
135625,장안동,37.564746725362966,127.07302384826228
135982,휘경동,37.58583492529394,127.06751985884992
135405,답십리동,37.57309002045085,127.05746607293977
140346,제기동,37.58086798583439,127.03849207922168
143256,답십리동,37.568839360685054,127.05192101804865
144478,장안동,37.5783142020812,127.07429345274863
140529,휘경동,37.594640413385335,127.06448051157955
139997,장안동,37.56101848009636,127.07084949402852
9069,전농동,37.575924013247565,127.04774699151427
152407,이문동,37.597337692372584,127.06480134389525
153606,전농동,37.57780275206056,127.05791326117019
165540,답십리동,37.56606971936064,127.05557898478648
160821,제기동,37.58299524091235,127.03601333950725
161907,제기동,37.58272751435047,127.03591256275533
161377,휘경동,37.59162371404172,127.0675624761337
166402,전농동,37.58327298170045,127.05345155234481
160613,전농동,37.579192931394175,127.04266185730002
158327,장안동,37.563150880796485,127.05815001702392
162066,답십리동,37.5735276441074,127.05245591800215
169914,휘경동,37.59001539449012,127.06220165918417
164927,용두동,37.57009988992812,127.0301791676878
169844,전농동,37.57877076159233,127.0498050759484
167518,신설동,37.57489635092382,127.02663867121531
185942,장안동,37.5699169344591,127.07352750677802
12791,제기동,37.578626341049,127.03492531260693
177286,휘경동,37.58859191249273,127.06870002098448
184805,답십리동,37.57549322944908,127.04501252090219
10833,이문동,37.601415843350495,127.07124546938188
190937,휘경동,37.59168690172214,127.06711819197488
201308,장안동,37.57158357905645,127.07440177536584
197699,용두동,37.57761308851012,127.03031518950962
196622,전농동,37.576141106065734,127.04736498689522
45068,휘경동,37.59053709665038,127.0653963892589
27844,청량리동,37.59132551259212,127.04271623550005
27527,휘경동,37.59421378608699,127.066483406644
33759,답십리동,37.56597352794219,127.05573416379012
58629,회기동,37.59012660913055,127.05575792145545
38641,답십리동,37.57274040146807,127.05409007474836
41665,신설동,37.57496385595985,127.0266674487768
41572,휘경동,37.58999252554029,127.06231814252634
45147,전농동,37.575756198625825,127.05115018539325
45421,장안동,37.56588922918965,127.06760822708334
48401,전농동,37.579362280623094,127.0426662669726
55043,휘경동,37.58761522925025,127.0678090508175
57573,답십리동,37.5682170871083,127.0527464567696
57090,전농동,37.58155020681868,127.04972784835388
59273,전농동,37.57518036549668,127.04908815745836
58741,답십리동,37.57374051304687,127.04573388642267
59415,청량리동,37.58318515497278,127.04449953120955
62086,장안동,37.57279852726566,127.07396287349525
61071,신설동,37.575942643441834,127.02463058337572
63775,전농동,37.577654407729135,127.05771069864339
63944,휘경동,37.590545752999105,127.0632892105779
55544,신설동,37.575177238631774,127.0241113286031
72583,휘경동,37.59070837618289,127.06467382206175
73810,장안동,37.57274510515083,127.06657070235849
67365,이문동,37.59468214463051,127.05908064827209
62564,장안동,37.57237267164125,127.07142379825518
77397,신설동,37.57496151543087,127.02681791100628
71192,청량리동,37.59165184078508,127.04668313817044
71599,답십리동,37.57258659330314,127.05145812218998
70327,회기동,37.59170937893795,127.05225053508052
70997,신설동,37.571948243125156,127.023536677657
74253,장안동,37.56614773233911,127.06778383659638
81975,장안동,37.57274872435224,127.07575287258766
81407,전농동,37.580801822303286,127.06837648458043
76002,전농동,37.575808190248665,127.0551240036046
85599,답십리동,37.57217566634623,127.04440887872377
95397,용두동,37.57758786759088,127.03049777075785
88513,회기동,37.59003739827851,127.05567013889342
93400,신설동,37.57490770897091,127.0268343346652
106513,청량리동,37.586706521131475,127.0416308553171
129320,이문동,37.599098185468094,127.06187252358141
148744,청량리동,37.582984972478386,127.04433118593242
135034,답십리동,37.57312282409272,127.04518001694157
131362,장안동,37.562108612086575,127.06499911052467
134468,전농동,37.576281405159705,127.0455895137213
134627,제기동,37.578108077440845,127.03816498265401
133211,제기동,37.58661646974245,127.03818467717815
138951,제기동,37.59127282765741,127.03957419669473
138565,장안동,37.56129318780802,127.06677899846844
195418,신설동,37.57640229047437,127.02623952588817
204713,전농동,37.57570477584739,127.05099056652824
204784,이문동,37.60153389182292,127.0712310792411
141973,전농동,37.57406999102342,127.04591379536005
141101,청량리동,37.591195218704016,127.04229483034167
205164,용두동,37.5738106077082,127.03068168765168
209821,청량리동,37.58674612137412,127.0428847289182
213272,전농동,37.57598827947926,127.05518084272009
142655,전농동,37.5767023492787,127.05406507063442
217385,장안동,37.56767028958808,127.07241120784407
210166,전농동,37.58202380686037,127.0524259332576
98041,답십리동,37.56562136868473,127.06096710901656
214343,장안동,37.566287018588184,127.07402275457792
97655,제기동,37.578224369321845,127.03854053223074
229703,이문동,37.5963571323112,127.06023527674428
101234,휘경동,37.59450076269651,127.06457386442956
248807,장안동,37.57520527234692,127.07424292055948
146516,장안동,37.57873526523197,127.07249380949102
103153,휘경동,37.593499541778215,127.0645629331218
144818,장안동,37.572564523335444,127.06619388234434
145355,청량리동,37.59145366187579,127.0427378786093
105725,용두동,37.57403766468543,127.0348765073563
273067,용두동,37.57702546323212,127.02819360092136
272630,신설동,37.57713499900372,127.02788316977016
145189,회기동,37.58995381706809,127.05577648596
150549,장안동,37.576766469087,127.07635372384547
153669,이문동,37.60302483598781,127.06693920904586
153570,이문동,37.59518933154771,127.06311609893326
153315,답십리동,37.56669143178952,127.05477299943544
154513,회기동,37.59157445974494,127.05247318074359
155798,용두동,37.57803292650155,127.03852842443868
155303,전농동,37.581196447207624,127.04676674813057
156346,휘경동,37.590041641283776,127.06248354961494
150303,청량리동,37.59123855614153,127.04269605391535
164184,제기동,37.579445437675,127.04231256465151
154205,답십리동,37.57319279818111,127.0520393468629
115821,휘경동,37.59028363878232,127.06242601470183
114146,휘경동,37.591453497448605,127.06707484245104
159468,휘경동,37.590577157679135,127.06537485465947
108491,제기동,37.582883909172594,127.03710603585321
107368,장안동,37.57286997624557,127.07401201808244
161561,휘경동,37.590827114847386,127.0679011197115
161518,청량리동,37.58077628271373,127.04503007921153
130019,전농동,37.576812285885566,127.0538739344178
170834,청량리동,37.58847054739341,127.04281525941067
172061,전농동,37.58366431636128,127.05345758365682
171707,전농동,37.576693261198784,127.04579248194715
171711,신설동,37.574445751490074,127.0255516347172
128984,제기동,37.58657593231481,127.03868812045413
165079,장안동,37.56550738617241,127.0709270572576
174751,전농동,37.58318816205809,127.05376925331925
179827,장안동,37.56413362845855,127.07267565972445
180973,제기동,37.58479845136944,127.0364872659863
180849,장안동,37.576682205540365,127.07652028088066
180922,답십리동,37.57019894568786,127.0487707755972
120212,전농동,37.57572539057623,127.05094888754103
120566,용두동,37.573973168742725,127.03826036621119
177885,청량리동,37.58693485992437,127.04306169975169
178929,답십리동,37.565509333775154,127.06076720584788
188964,용두동,37.573970375165445,127.03229192959283
189585,청량리동,37.583295110903165,127.04421490501585
182120,전농동,37.57500833265725,127.05265635975273
113360,전농동,37.576198647308985,127.04771985033452
187621,장안동,37.572882672964376,127.07383663900484
113917,장안동,37.56746838546124,127.06281871850092
198613,신설동,37.57635357652599,127.0254345882515
203665,회기동,37.590594139600704,127.05431597915856
196241,제기동,37.58278733538608,127.03734454229627
205767,이문동,37.60299589786737,127.06387278735268
208041,답십리동,37.56702477993461,127.06212114689794
118814,휘경동,37.59072550381303,127.06473998394114
111976,이문동,37.5964349154917,127.06028711062378
199303,용두동,37.57392277764206,127.03055809518001
217636,답십리동,37.567116370444296,127.05670613843391
218146,용두동,37.57415167239543,127.03826477045389
194514,장안동,37.57868938975815,127.06859165276607
211343,이문동,37.59581753916255,127.06526808267546
201486,답십리동,37.564697979834776,127.05747975070739
222104,이문동,37.60257643679785,127.06207245974613
124325,용두동,37.57791170836515,127.03044183122887
225924,전농동,37.58029997672196,127.04579181525864
198566,답십리동,37.56598051199413,127.05548260567386
124387,장안동,37.56938205023496,127.06410119960316
219223,장안동,37.577381392042255,127.07423757389985
215454,제기동,37.5810771844131,127.03548288374856
215743,회기동,37.59162334543651,127.05222653822445
124192,이문동,37.59874548649492,127.0677299863587
123984,장안동,37.579851442341834,127.07493252618586
224368,답십리동,37.5709238776038,127.05004064810551
223954,용두동,37.57682513041598,127.03504885896301
227165,이문동,37.59654999544252,127.06561030639033
227240,회기동,37.59152269925629,127.05220611149156
197013,면목동,37.58484722639818,127.07221925947874
235874,답십리동,37.56608231930593,127.05558162927768
230403,장안동,37.56542681248118,127.06102732485067
231012,용두동,37.57562085432453,127.03059616898062
1773,전농동,37.5808114887538,127.05129167142996
207342,답십리동,37.56332005035968,127.05795880113882
4032,용두동,37.5740780018168,127.03601910851766
233331,제기동,37.58300257037336,127.03724462941715
8615,전농동,37.57794446242998,127.06107132660463
7102,장안동,37.56653789439122,127.07171219841706
4141,휘경동,37.590981832659025,127.06517765340156
230458,장안동,37.57865643275237,127.06820055523318
240731,제기동,37.57862159110056,127.04041433281549
6133,이문동,37.596402807132584,127.06042226525976
12443,휘경동,37.59059369053094,127.06560727011112
17611,답십리동,37.57452996987696,127.04391802488601
181352,청량리동,37.58575586673321,127.05123611060948
244673,장안동,37.57683814330511,127.07423016456858
17298,휘경동,37.591564523260296,127.06701742223947
182721,전농동,37.58089263676254,127.05150883337643
14020,답십리동,37.57084792993085,127.0572724309877
219663,장안동,37.56977461862729,127.07600862409112
27165,제기동,37.58302462704441,127.04065970648011
252488,전농동,37.5773625164306,127.05783885109227
17703,장안동,37.57252695421378,127.07174166153641
192313,전농동,37.575793239850704,127.04739064480158
242542,신설동,37.57612814168398,127.02401099618844
256166,이문동,37.59735351939588,127.0679821861299
6424,용두동,37.57715443139603,127.02796800242464
32099,용두동,37.57424206031597,127.03829213232467
36440,답십리동,37.566185350206,127.05545113257092
262666,이문동,37.60062810461892,127.06758057861815
186027,장안동,37.58044736247872,127.07587841220978
226374,장안동,37.574966827976624,127.0767169249427
262241,이문동,37.59759597486491,127.06099416035087
272053,제기동,37.57826863265811,127.03815406975254
279166,청량리동,37.58202940043556,127.04463255992373
279168,신설동,37.57572771213732,127.0237017639152
279982,전농동,37.577485047258065,127.04875899347743
190801,장안동,37.570613552859484,127.07390915368006
264670,장안동,37.56504878590461,127.07050975152482
269793,장안동,37.560908162322775,127.07026713485955
281437,회기동,37.59149032895226,127.04989839274417
198346,장안동,37.56693702891832,127.07206333644794
270317,제기동,37.586539078371786,127.03581517881
18051,제기동,37.58289980844502,127.0374870684826
23053,답십리동,37.57196083086785,127.04839843891708
225334,용두동,37.57006541368797,127.03052704630352
278348,전농동,37.58058484371003,127.0459314548003
277330,답십리동,37.572852827261485,127.06042023247159
41349,전농동,37.57433770895117,127.05054928560526
193632,장안동,37.56097325623839,127.06993238501266
202478,장안동,37.5707809249983,127.06512452926276
21581,용두동,37.573386680584974,127.04014338278532
195032,제기동,37.587664458863955,127.0376533809616
204196,전농동,37.574644181036405,127.05327142626507
276240,장안동,37.57530373848637,127.07414813122634
21291,제기동,37.58294530084675,127.03835266500069
33502,용두동,37.57761412569593,127.03072925546863
37777,전농동,37.57453428375116,127.05337773536831
197317,용두동,37.57788658642065,127.03024053828936
201306,장안동,37.57362063771828,127.07397250673597
19028,이문동,37.597077963384066,127.06800448090438
52470,청량리동,37.580682147317376,127.04582511839507
52477,장안동,37.57255553443055,127.0720850044454
280760,용두동,37.5710262703612,127.03331509842255
56946,장안동,37.568139497757485,127.07415827947693
57378,휘경동,37.59076047704062,127.06636529624657
200198,장안동,37.57172931384808,127.07152232344588
206938,답십리동,37.56529932315753,127.055014103871
213593,장안동,37.57506191290079,127.07654593874557
214955,장안동,37.564951849733504,127.07051243019052
221715,제기동,37.57931887902983,127.04244338968444
223694,전농동,37.577520018288446,127.05259199302762
214196,장안동,37.57863149969299,127.07190135725676
89239,장안동,37.577533843657974,127.07424810791247
89644,답십리동,37.569802114855136,127.0571853755353
238816,전농동,37.575485906479614,127.05171501133154
242386,전농동,37.577803832041205,127.04412251847687
241441,이문동,37.595310193151555,127.06285140150196
97330,휘경동,37.59392583774235,127.06778313966552
249475,답십리동,37.56996804743731,127.05090543212215
231131,장안동,37.56759772011446,127.06275701295223
223977,장안동,37.57249375351136,127.06986264876906
104358,전농동,37.57300540784462,127.04697699475588
100089,용두동,37.57750782299166,127.03028926780945
224894,답십리동,37.56410859526237,127.05686198001172
109433,장안동,37.56421092203519,127.07282616300046
269089,제기동,37.57926287415468,127.04226507550631
254692,전농동,37.58510071271619,127.0524554107323
260669,전농동,37.57446555716305,127.053310550046
268208,신설동,37.57487687824393,127.02672780013272
115025,장안동,37.572673673866575,127.07679508000314
257393,답십리동,37.567428973317334,127.05379393632246
228538,장안동,37.5700781994144,127.07364985982964
113709,제기동,37.58173575498956,127.03854039719937
113790,전농동,37.57608485434411,127.05053634982549
111941,제기동,37.58300825988529,127.03734528044059
260932,이문동,37.602987672276086,127.062278254678
228617,용두동,37.57780066628187,127.03063012863441
229228,답십리동,37.570757961808724,127.05003478676853
117854,용두동,37.57799862182599,127.03063739848551
268505,답십리동,37.568165890621955,127.05703318231451
121946,용두동,37.57800216351467,127.03812152961888
281619,회기동,37.593431498416315,127.05268587528153
271265,장안동,37.57219467452218,127.07162436760767
234220,답십리동,37.57327934415132,127.05244424290093
84029,제기동,37.58277936188729,127.03722951216358
265281,답십리동,37.57002541243379,127.04890638196798
237231,전농동,37.57588437097705,127.05111576837668
237294,휘경동,37.590957082470254,127.06791800497857
237992,답십리동,37.56991731494562,127.04911273589046
143925,제기동,37.58953912659911,127.0364780765681
239688,신설동,37.57499816724045,127.02674078255585
152499,전농동,37.57649405588367,127.05159206580058
274587,전농동,37.57758736050266,127.05797500027381
247885,청량리동,37.58681834819217,127.04556933811864
240065,장안동,37.57261629158756,127.07142736091967
180090,휘경동,37.5926677741224,127.05772588179624
251095,청량리동,37.58653891110127,127.04315637302665
170308,회기동,37.592691226164824,127.05254298965028
174801,전농동,37.58129494544846,127.04688521006986
175696,이문동,37.60590768604356,127.06662087509955
244110,용두동,37.57391008820907,127.03804763446843
167633,용두동,37.577215881445,127.03498689935827
173334,용두동,37.57407832340973,127.03084281535095
54705,용두동,37.57258648592564,127.03774929783266
172891,답십리동,37.563880432887565,127.05858165709631
187378,회기동,37.59158347724599,127.0523252227921
190518,전농동,37.57646796980565,127.05610069194968
191031,장안동,37.567585536148826,127.06871234932336
193970,전농동,37.57744616439113,127.05760025332734
194234,전농동,37.58025304189751,127.04584354653258
193248,용두동,37.57407611858131,127.03052077867213
200815,전농동,37.574600521676246,127.05344003651572
202707,용두동,37.57384500286975,127.0382861783709
85252,휘경동,37.59048334722729,127.06307864873884
199793,장안동,37.56212274850721,127.06102391118338
196478,전농동,37.57605282545309,127.0505118873225
202576,장안동,37.5751572882712,127.07412354538988
204016,휘경동,37.594735310536535,127.06462008491945
208859,용두동,37.57392096665751,127.02865391830666
276561,제기동,37.57988165267404,127.03842830950097
209917,장안동,37.57620309960839,127.07419502938669
216344,장안동,37.57257681377198,127.06871549723307
214393,장안동,37.57880847965983,127.06844223597251
210315,신설동,37.57523572785416,127.02345720208513
220760,장안동,37.57221791112866,127.0737482876983
225822,용두동,37.5737637350838,127.03051921356129
276868,답십리동,37.57290362296733,127.05722440672982
275069,제기동,37.58649940302598,127.03456131235018
278230,휘경동,37.591450220046795,127.05691384002498
276517,전농동,37.57404834932248,127.04565787903665
229437,답십리동,37.56418417346241,127.05674416495822
227988,제기동,37.582265832070824,127.02963195624986
242455,이문동,37.6030122485069,127.06509935991028
245352,휘경동,37.59278509052319,127.06535035041995
248150,장안동,37.56779046196646,127.07237107313544
249330,제기동,37.58374581963276,127.03619918314484
254424,휘경동,37.59086193582234,127.06703836200165
259391,제기동,37.5866589923448,127.04009946376792
256754,제기동,37.578303644939716,127.0349726073537
257952,장안동,37.565003408584424,127.07040035494481
263941,장안동,37.572151928791556,127.07125826081234
245782,장안동,37.56492057506172,127.07059875469528
260062,장안동,37.5728046197293,127.07387385047143
233970,용두동,37.57285881556005,127.03776524923153
271828,청량리동,37.59138039953238,127.04281980231491
281292,제기동,37.585107898253796,127.03852631908828
276747,청량리동,37.58599547001346,127.05018230238552
